price_usd,living_space_ft2,lot_size_ft2,home_age,distance_city_mi,crime_rate_index,condition,waterfront,home_type,heating_type,region
383197.54,1651.8,9033,44,12.8,2.3668,good,No,condo,oil,east
517562.3,2108.7,6302.6,42,3.64,3.3083,good,Yes,single_family,electric,east
285749.43,660.6,6300.6,12,11.18,3.1411,good,No,townhouse,electric,south
639252.98,2259.5,8975.9,12,7.27,5.0813,good,Yes,single_family,electric,west
310747.89,1104.1,7850.1,59,8.55,1.8297,poor,No,condo,electric,east
499773.85,1655,8426.5,56,8.51,5.6501,fair,No,townhouse,electric,west
326395.08,1352.1,9420.5,85,8.35,2.2868,excellent,No,condo,gas,east
266664.94,1282.1,6171.7,91,14.09,1.3919,poor,No,townhouse,oil,west
471953.45,2264.3,5469.4,51,2.53,2.7397,excellent,No,condo,electric,north
436685.82,1612.9,4287.1,110,1.11,6.8882,poor,No,single_family,gas,east
523085.26,1938.6,4936.5,52,0.5,4.0742,excellent,Yes,single_family,gas,south
431171.68,1781.2,14372.7,108,12.28,3.7236,good,No,townhouse,gas,west
492187.46,1990.8,10111.7,85,4.91,3.9542,good,No,condo,gas,east
471852.25,1830.7,3622.3,42,8.53,2.0765,fair,Yes,single_family,electric,north
369837.6,1286.8,3693.9,82,7.54,3.3913,poor,No,single_family,gas,north
640745.16,2198.5,8204.7,71,4.45,3.003,fair,Yes,condo,gas,north
338245.6,1602.5,8368.2,115,11.41,5.1709,fair,No,single_family,gas,north
452091.94,1177.4,8372.2,71,7.49,2.8696,good,No,single_family,gas,east
490045.57,1628.8,6362.6,41,7.05,2.5461,good,No,single_family,electric,south
557852.9,2400.3,6686.4,89,8.93,1.6022,good,No,single_family,electric,west
487871.74,2140.1,7819.7,111,10.88,3.168,good,No,single_family,oil,south
251037.22,1660.5,7214.7,114,4.16,3.3515,good,No,single_family,gas,west
429127.99,1660.3,1500,25,11.49,1.5581,good,No,townhouse,gas,south
404642.2,1671.3,6425.5,22,13.8,3.5438,good,No,single_family,electric,east
739798.4,2630.7,4871.5,42,2.3,3.2798,good,No,single_family,gas,east
445922.53,1952.8,7438,76,9.11,4.2161,good,No,single_family,gas,west
521145.17,1972,14463.1,27,6.78,4.4548,excellent,No,single_family,gas,east
553869.95,2212.1,7918.7,8,10.8,3.1131,fair,No,condo,electric,west
466894.67,1895.5,6216.2,19,3.13,1.7564,poor,No,townhouse,electric,south
391577.35,1696.4,9304.5,55,14.52,2.0033,good,No,townhouse,gas,east
491356.66,1721.5,8206.7,82,1.57,5.1146,fair,No,townhouse,gas,east
312472.66,1771.4,8050.2,111,7.02,3.1986,excellent,No,townhouse,oil,west
470275.86,1785.1,8517.1,38,9.74,5.0954,excellent,No,single_family,oil,west
487278.11,2091.1,12141.4,50,5.25,3.5983,poor,No,condo,oil,west
571006.2,1820.8,4172.8,11,4.63,3.9045,fair,No,single_family,electric,west
506382.23,2093.1,8184.1,78,8.89,4.1265,good,No,single_family,electric,north
348319.9,1767.7,4684,94,8.31,1.5322,good,No,townhouse,electric,west
445613.34,1831.5,8388.8,54,8.02,3.3683,fair,No,townhouse,electric,north
321564.09,1000.7,4703.3,77,11.43,1.5156,good,No,single_family,gas,south
547918,2166.5,5956.6,10,6.42,2.6581,good,No,single_family,gas,west
498806.58,1938.6,6262.3,25,9.28,3.7682,good,No,single_family,electric,north
556050.64,2199.2,9439.5,41,5.97,1.7696,poor,No,single_family,gas,north
351136.09,641.5,9296.1,26,4.6,3.6712,good,No,single_family,oil,north
661588.17,2635.3,3885.7,10,6.86,1.202,fair,No,single_family,gas,east
468983.55,1744.2,7137.3,37,6,4.372,excellent,No,single_family,electric,north
507244.65,2243.3,5226.1,97,6.2,2.2027,good,No,single_family,gas,west
323490.86,1384,3853.7,42,12.66,1.7675,good,No,single_family,electric,west
610991.39,2045.1,6457.5,18,6.98,1.2776,excellent,No,condo,gas,west
548043.19,1378.6,6228.8,63,5.35,2.3048,excellent,No,single_family,gas,north
456260.69,1550.5,13066.8,5,8.11,0.7109,good,No,townhouse,electric,north
599597.71,2565.6,8082.4,45,8.42,2.3419,fair,No,single_family,oil,east
468700.79,1723.7,3556,115,3.25,4.3194,good,No,condo,gas,south
495619.54,1887,5588.1,101,6.81,2.7735,good,No,townhouse,gas,east
496704.62,2148,9553.5,112,6.65,1.587,fair,No,townhouse,oil,west
464647.46,1998.3,12221.1,41,7.31,3.2715,excellent,No,townhouse,electric,west
512744.87,1860.2,3035,91,10.9,3.1655,fair,No,condo,electric,west
493862.39,1946,2300.2,64,8.55,5.3479,poor,Yes,single_family,gas,east
576621.74,2761.4,11677.4,98,12.91,3.9489,poor,No,condo,electric,west
379696.06,1777,7974,103,7.95,3.3667,good,No,townhouse,gas,west
424456.11,1880.4,4829.3,71,15.1,4.0861,good,No,condo,electric,west
449305.25,2220.3,8336.6,58,6.16,2.8387,good,No,single_family,electric,north
586897.4,2242.2,1500,51,4.92,2.9095,good,Yes,townhouse,gas,south
525319.36,2274.8,7008.4,117,10.19,4.9907,good,No,townhouse,electric,north
503259.4,2055.5,7819.6,46,13.46,1.0373,good,No,townhouse,gas,north
313933.08,1342.8,9310.7,119,2.48,4.1615,poor,No,single_family,gas,south
629801.87,2453.4,4465.3,6,7.21,2.8671,excellent,No,condo,oil,south
476721.42,1341.5,7214.2,10,5.56,2.6502,fair,No,condo,gas,east
401664.44,1921.1,4686.4,102,8.57,2.3365,excellent,No,townhouse,electric,south
457055.89,1498.3,7638.5,60,8.04,3.1844,fair,No,single_family,gas,east
444491.69,1774.3,4761.6,67,13.38,2.9478,good,No,townhouse,gas,east
497151.71,1931.5,5979.7,24,7.57,2.5024,fair,Yes,single_family,gas,north
462469.62,1928.5,4510.5,11,13.5,2.1568,poor,No,townhouse,gas,west
517742.4,1968.8,8627.8,25,6.74,0.7136,excellent,No,townhouse,gas,north
467472.56,2445.5,9146.1,101,11.71,2.1314,excellent,Yes,condo,gas,north
455065.54,1981.4,6413.4,109,8.91,2.3852,good,No,condo,gas,south
475673.57,1702.3,7095.6,11,14.92,3.1815,good,No,townhouse,electric,south
608678.24,2185.6,3378.5,42,2.09,5.3557,good,No,townhouse,electric,east
581206.25,2275.8,6250.8,50,3.34,2.2609,excellent,No,condo,gas,east
319123.47,1309,6874.5,116,15.33,1.7715,good,No,single_family,electric,east
529031.93,2039,13552,36,5.07,2.1426,good,No,single_family,electric,south
479697.4,2080.5,4220.1,45,5.32,3.184,good,No,townhouse,electric,east
442406.07,1681,10660.4,52,4.5,3.7064,good,No,single_family,gas,east
570820.34,2350.3,9492.1,87,12.59,3.874,excellent,No,single_family,electric,south
484872.25,1740,7701.6,79,2.99,3.9932,fair,No,single_family,gas,west
529678.57,1850.2,11396.6,12,8.09,4.1631,fair,No,townhouse,electric,north
339212.45,1730.8,7930.3,88,6.94,2.6653,good,No,single_family,gas,south
397436.07,1806.2,7972.9,117,12.15,5.4638,good,Yes,condo,gas,east
334150.91,1361.5,6867.2,53,5.75,2.5743,fair,No,single_family,gas,north
299242.75,1224,10058.9,56,9.66,3.1312,good,No,townhouse,electric,south
484861.45,2437.8,9741.2,115,3.32,4.555,excellent,No,condo,oil,north
266638.07,1461.2,5435.8,117,17.1,3.6797,fair,Yes,townhouse,oil,north
485504.15,1403.4,3701.9,3,7.04,0.311,good,Yes,condo,gas,west
311199.74,938.6,6492.5,74,8.04,3.0068,good,No,single_family,oil,east
301606.89,1544.4,4999.9,95,14.62,4.0344,good,No,townhouse,gas,south
368761.52,1270.8,6841.2,48,5.65,1.3878,excellent,No,single_family,gas,east
605284.52,2456.8,10093.6,6,14.67,3.9008,good,Yes,condo,gas,west
522255.01,2203.9,5856.7,109,6.35,3.4682,good,No,condo,gas,west
443785.06,1524.7,6892.9,10,10.69,4.4207,good,No,single_family,gas,south
537826.6,2701,7145.1,91,5.71,2.1697,good,No,single_family,gas,south
533852.7,2192.7,9121.1,53,2.58,4.1951,good,No,condo,oil,west
504610.37,1670.1,1500,104,9.66,3.1915,excellent,No,townhouse,electric,south
188352.96,800.2,5483.2,86,10.56,5.1193,good,No,single_family,gas,north
652266.11,2716.4,7528.2,44,2.74,6.3433,fair,Yes,condo,gas,north
508724.84,1244.2,10000.2,22,6.77,4.846,fair,No,single_family,gas,west
265829.64,1141.8,5770.2,113,12.8,3.5766,poor,No,single_family,electric,east
614679.72,2209,2308.6,27,10.4,5.7852,poor,No,townhouse,gas,south
556601.38,2775.9,8549.3,106,6.42,3.7242,excellent,No,townhouse,oil,south
424619.95,2353.7,5411.6,110,5.61,1.9105,good,No,townhouse,electric,north
422072.9,2025.6,4025.8,56,15.79,2.9529,good,No,townhouse,gas,south
510580.08,2037.9,5439.1,25,2.21,3.914,good,No,single_family,electric,east
451316.13,2141.4,6538.7,24,7.76,3.9911,excellent,No,single_family,oil,south
522921.19,2103.6,5488.1,53,2.14,1.6497,good,No,single_family,gas,south
519565.76,1912.5,1500,28,13.26,1.6878,excellent,Yes,single_family,electric,north
422718.81,1841.7,9242.7,82,7.97,2.5904,good,No,townhouse,electric,south
402452.83,1775,10187.2,96,8.71,3.6415,excellent,No,single_family,gas,west
439801.12,1498.4,8628.8,35,19.08,3.7951,good,No,townhouse,electric,west
438825.76,1687.7,4155.8,13,5.63,3.1696,fair,No,single_family,gas,east
331448.01,1122.8,6496.3,77,14.99,1.9987,good,Yes,townhouse,oil,east
387581.79,1760.7,6983.7,34,6.44,5.0843,good,No,single_family,gas,east
379522.88,1404.6,8497,29,7.07,1.7135,fair,No,single_family,electric,east
290691.24,1358.6,8670.9,91,18.55,4.5628,good,No,townhouse,oil,north
563539.1,1872,5164.6,16,7.36,3.8866,good,No,condo,gas,south
525655.11,2356.8,7205,66,2.5,4.5364,poor,No,single_family,electric,north
453746.8,2167.3,8143.2,79,9.13,2.4667,excellent,No,townhouse,electric,east
338960.47,1171.8,10639.6,109,7.31,2.8288,good,Yes,single_family,electric,south
431577.36,1404.1,8761.3,29,9.47,3.0661,excellent,No,single_family,gas,west
430789.59,2176.3,8972.6,115,7.47,2.4283,good,No,townhouse,electric,north
292513.62,1407,7209.6,92,16.86,3.2703,good,No,townhouse,electric,south
499855.87,1710.1,10526.1,44,10.23,4.8949,good,No,single_family,gas,west
448272.69,2020,8024.4,78,3.7,1.4438,good,Yes,condo,gas,west
365171.22,1412.7,4847.3,109,8.5,2.2113,excellent,No,townhouse,gas,east
413391.4,1842.2,10508.4,119,4.8,2.0811,fair,No,single_family,gas,west
425037.71,1266.4,8744.8,88,7.01,2.8867,excellent,No,single_family,electric,west
473750.28,1559.5,5892.4,50,4.36,2.8374,excellent,No,condo,gas,east
446247.45,1927.9,5801.3,101,16.43,3.9268,good,No,townhouse,electric,south
303805.44,1162.8,7741.4,105,5.23,3.0405,excellent,No,single_family,gas,south
522627.47,1976.2,8158,46,10.75,3.3635,good,No,single_family,gas,east
508644.89,1792.1,7493.2,52,6.71,3.4781,excellent,No,single_family,electric,north
544812.55,2021,7778.3,63,3.37,3.2945,good,No,townhouse,oil,east
408592.18,1889.6,11249.9,117,8.79,3.844,poor,No,single_family,gas,south
505766.07,2345.7,9678.9,115,9.6,2.8532,excellent,No,single_family,electric,north
376325,1850.1,7476.6,37,10.23,4.9756,good,No,single_family,oil,east
546740.71,1628.2,9353.3,63,0.5,6.0499,good,No,single_family,gas,south
431437.29,1848.9,4418.7,86,3.06,3.8475,good,No,condo,gas,south
436036.32,2017.3,7994.8,88,11.83,3.2736,fair,Yes,single_family,gas,south
383848.42,1819.5,11523.3,105,4.31,3.7495,good,No,condo,gas,west
535695.27,1816.2,6454.9,6,8.81,1.6788,excellent,No,townhouse,electric,west
489549.58,1519.2,4880.9,21,2.97,3.2161,poor,No,single_family,electric,north
369659.01,1534.8,5369.8,80,10.93,2.1224,fair,No,single_family,gas,north
206043.9,1239,4275.9,81,11.73,3.612,poor,No,single_family,electric,north
483204.37,2499.8,5038.1,112,10.93,2.1284,good,No,single_family,gas,west
397972.55,1302.5,6073.7,40,12.13,2.5863,good,No,townhouse,electric,north
381926,1522.8,3486.1,73,14.26,0.7536,good,No,single_family,electric,south
473331.79,1512.6,7039,9,3.3,1.5921,excellent,No,condo,electric,south
517088.99,2158,9255.7,56,4.85,3.4258,good,No,single_family,gas,north
380988.38,1682,4730.6,6,11.59,1.9574,fair,No,townhouse,gas,north
523382.6,2299.1,10798.2,111,12.52,4.2765,excellent,No,single_family,electric,west
363874.74,1530.6,8277,49,5.3,1.8553,good,No,condo,gas,south
448957.33,1911.6,9576.5,101,5.02,3.5439,good,No,single_family,electric,east
339674.02,1465.9,5355.4,90,5.39,2.0857,good,No,single_family,gas,east
688524.5,2658.1,9136.3,51,1.58,3.4626,excellent,No,townhouse,electric,west
460412.39,1325,4270.2,32,2.91,1.1583,good,No,single_family,gas,west
540770.1,1923.9,9225.6,0,3.01,2.4562,good,No,single_family,gas,west
510006.68,2053.5,7429.6,107,6.82,1.9845,good,No,single_family,oil,south
410012.35,1965.5,8383.1,52,9.08,4.0599,poor,No,single_family,electric,north
429823.19,1725.9,4061,59,9.73,3.5547,good,No,townhouse,gas,north
429541.15,1748.1,4762.3,33,5.97,1.5209,good,No,condo,gas,west
570169.94,1817.5,8493.1,3,6.06,2.7562,fair,No,condo,oil,south
497217.1,1741.2,4629.1,16,8.49,2.0732,poor,No,townhouse,electric,east
622163.04,2185.6,8158,3,2.02,4.1403,fair,No,condo,electric,west
562478.81,2684.2,3582.2,42,11.84,4.5258,good,No,single_family,gas,south
397411.33,1577,9120.4,117,13.14,1.27,excellent,No,condo,electric,west
289330.43,1252.1,3918.7,89,5.5,3.992,excellent,No,condo,electric,south
461384.55,1764.7,8380.7,3,6.41,2.012,good,No,condo,electric,south
647430.13,2831.9,8564.1,0,12.97,2.6965,good,No,single_family,gas,west
348450.03,1478.5,5258.1,70,7.51,3.0387,excellent,No,single_family,electric,north
561129.91,2455.6,8455.1,93,10.35,5.1799,fair,No,townhouse,gas,west
559281.99,2471.1,7651.1,49,7.63,1.7954,good,Yes,single_family,gas,north
319802.26,1578.6,5652.9,72,14.23,4.0017,good,No,condo,electric,north
427796.24,2027.6,4478.6,60,9.96,1.5942,poor,No,single_family,gas,east
604501.64,2451.4,2093.4,34,10.19,1.5113,excellent,No,single_family,electric,south
335730.91,1648.3,7874.1,7,10.27,3.0342,excellent,No,condo,gas,west
426058.38,1718.6,3088,23,5.78,3.0261,poor,No,single_family,gas,south
487511.35,1567.3,7238.4,82,6.15,0,poor,No,single_family,gas,east
372910.39,1394.1,6341.4,35,11.08,4.3915,poor,No,townhouse,electric,north
465641.14,1540.3,8697.9,49,8.51,0.4331,good,No,single_family,gas,west
377944.78,1310.4,6244.9,115,3.29,2.8249,good,No,condo,gas,south
417031.48,1813.6,6176.4,42,15.49,4.5931,good,Yes,townhouse,gas,east
323446.08,1492,8829.7,26,11.91,5.651,fair,No,condo,gas,north
431568.9,1893.5,7837.6,31,8.15,2.5643,excellent,Yes,townhouse,electric,north
289001.47,1177.6,7790.4,77,6.91,1.2805,good,No,townhouse,gas,south
531638.09,1932.4,8173.2,17,8.79,4.5487,poor,No,single_family,electric,north
551648.01,2133.4,3161.1,27,10.07,4.0382,good,No,condo,electric,east
346125.17,1002.5,8892,28,0.5,2.4132,good,Yes,townhouse,gas,north
474863.47,1949.6,8531.2,15,16.45,2.2611,good,No,single_family,oil,west
522809.6,2291.1,4458.3,98,4.84,2.1391,fair,No,single_family,gas,west
387637.53,1316.1,6389.8,46,7.99,2.5865,fair,No,single_family,electric,south
526483.34,2469,6901.7,58,8.14,3.3793,excellent,No,single_family,electric,east
550800.38,1967.6,6663.8,30,15.99,2.3208,excellent,No,single_family,gas,north
494286.26,1518,7834.6,3,7.65,2.4725,good,Yes,single_family,gas,north
447645.61,1777.7,10578.4,36,14.35,3.7695,good,No,single_family,electric,north
503297.94,2023.3,9704.4,16,9.63,1.2211,good,No,single_family,gas,west
455051.95,1830.4,3719.5,38,4.15,2.5489,good,No,condo,electric,east
529110.8,2015.5,8555.2,47,8.54,0.9889,good,No,townhouse,gas,north
390983.25,1431.7,10322.3,45,7.53,3.1301,excellent,No,single_family,oil,south
483532.27,1867.7,7967,89,3.66,0.6727,good,No,townhouse,gas,east
274431.9,1234.5,9727.5,47,9.43,4.068,good,No,townhouse,electric,east
449640.56,1755.5,12030.7,38,8.09,1.4224,good,No,single_family,gas,north
356012.96,1438.4,9559.3,104,10.23,0.8729,excellent,No,single_family,gas,west
503131.14,1505.8,7623.3,3,8.77,2.5637,good,No,condo,gas,east
530732.01,2294.4,9612.7,29,5.4,5.0533,poor,No,single_family,gas,south
463291.27,2236.5,7362.2,29,11.07,3.8534,good,No,single_family,electric,east
569917.83,2043.7,7059.8,21,5.5,0.6932,good,No,single_family,gas,west
412775.52,1363.1,6121.5,74,0.5,1.3882,good,No,single_family,electric,south
352852.82,1673.4,10908.5,65,8.51,2.5253,good,No,single_family,oil,west
416376.95,2285.2,4953.9,107,5.78,5.686,excellent,No,single_family,electric,north
475513.45,1856.7,10830.9,11,9.53,1.8733,good,No,townhouse,gas,east
544480.13,2727.7,8249.7,93,16,1.8829,excellent,No,single_family,electric,south
518420.09,1957.3,3501.7,35,16.11,4.8329,fair,No,single_family,electric,west
453911,1876.8,7919.1,17,7.34,3.2339,excellent,No,single_family,electric,north
443983.63,1676.4,1749.9,89,4.69,4.2636,good,No,single_family,gas,south
366229.95,1853.4,8563.8,52,10.34,2.1275,good,No,condo,gas,east
471606.74,1739,9213.1,70,6.52,2.878,good,No,single_family,gas,east
614717.84,2083.2,5519.1,0,9.57,4.5788,fair,No,townhouse,electric,west
540324.72,2182.7,7308.9,57,5.36,2.8262,good,Yes,condo,gas,south
344652.3,1485.6,11885.4,89,9,4.3477,good,No,townhouse,gas,north
422401.75,1267.5,5735.6,86,4.75,3.4647,fair,No,condo,electric,north
305005.37,1065.5,4352.7,89,12.74,1.7524,good,No,single_family,gas,north
478241.45,2003.2,10704.2,108,5.64,2.9804,good,No,townhouse,gas,west
365403.32,1358.7,11906.5,5,10.64,4.1777,fair,No,townhouse,electric,north
351259.28,938.8,7009.2,69,2.94,3.8033,poor,No,single_family,electric,south
450531.35,1955.4,9528.7,43,11.12,2.9517,good,No,townhouse,gas,west
659017.87,2797.2,10353.7,71,4.13,0.7299,good,No,condo,electric,east
487357.34,1797.6,5143.8,23,9.04,0.8448,excellent,No,townhouse,gas,west
529328.37,2135.4,5786.7,85,12.09,1.1,excellent,No,condo,oil,west
473390.09,1832.7,10077.2,18,7.2,2.3875,good,No,condo,gas,west
439598.11,1760.4,11212.5,100,3.88,2.5475,good,No,condo,gas,south
589044.63,2167.6,8407.2,17,9.99,1.2295,good,No,single_family,electric,east
406837.31,1683.9,4800.5,94,4.64,4.227,good,No,condo,gas,east
464432.33,1907,11967.7,100,6.38,1.4835,fair,No,townhouse,electric,west
482140.9,1928.7,5672.6,29,9.06,1.3553,good,No,single_family,gas,west
396928.79,1532.8,6162.2,41,13.44,3.1059,good,No,townhouse,oil,west
577853.24,2196.8,7855.8,32,8.11,4.1687,poor,No,single_family,gas,south
523679.58,1730,10885.4,73,8.09,5.4658,good,No,townhouse,gas,south
275818.29,1497.7,9134.9,100,10.95,3.6991,excellent,No,townhouse,gas,north
462413,2014.6,8037.2,11,8.2,4.8958,good,Yes,single_family,electric,east
337223.08,1440.6,8158.2,117,10.54,1.5455,good,No,condo,gas,north
406309.92,1811.3,7108.8,93,12.31,5.5917,excellent,No,condo,electric,north
484907.93,1796.4,8395.3,26,6.69,0.7662,good,No,single_family,gas,west
551430.96,2234.4,1500,38,0.5,2.3954,fair,No,townhouse,electric,south
482050.88,1989.9,6258.5,8,4.73,3.6728,good,No,single_family,gas,north
363223.68,1790,7603.3,117,12.83,1.0737,good,No,single_family,electric,north
581262.01,2127.1,4122.5,20,7.86,1.8875,good,Yes,townhouse,gas,north
554408.29,2356.1,7965.8,75,6.64,1.6969,fair,No,single_family,gas,west
461436.61,2023.1,6488.8,118,12.67,2.6277,good,No,single_family,gas,west
424973.82,1804.1,11388.7,28,7.59,4.7059,excellent,No,single_family,electric,south
506672.12,1275.3,10932.5,32,0.5,3.0202,good,No,single_family,gas,north
353742.03,1374,5835.5,106,1.98,2.4443,excellent,No,single_family,electric,north
458001.85,1677.9,6622.9,61,9.67,0,good,No,townhouse,gas,south
364879.04,1556.2,6815.1,116,7.73,3.5601,excellent,No,single_family,electric,south
424454.23,1725.2,5870.9,14,13.82,3.948,fair,No,townhouse,gas,south
549436.42,1822.7,7487.6,1,5.07,0.96,good,No,townhouse,electric,east
536553.33,2011.9,5104.3,51,6.76,2.9196,poor,No,single_family,oil,south
565453.27,1771.8,4173.5,102,4.46,3.2316,good,Yes,condo,gas,west
483329.95,1994.6,8556.8,116,5.92,4.1575,good,No,single_family,electric,east
550202.57,1825.8,8573.8,43,0.5,2.1303,good,No,condo,gas,south
397860.09,1009.8,4989.2,53,6.46,1.9496,excellent,No,single_family,gas,west
462370.13,1424.3,9238.4,17,7.79,2.4522,excellent,No,townhouse,electric,south
486264.66,1742.4,5421.1,2,7.45,4.5413,poor,No,townhouse,gas,south
391378.44,1316.1,7632.9,6,16.6,4.2526,good,No,townhouse,gas,east
515872.48,2040,9050.9,42,15.33,2.9744,good,Yes,single_family,electric,west
622786.24,2412.3,6916,81,5,4.2237,good,No,townhouse,gas,north
475260.99,2287.5,8136.9,107,0.5,0.1576,excellent,No,single_family,electric,south
360331.53,1714.6,5708.9,37,7.6,3.95,good,No,condo,electric,east
637157.62,2396.3,6508.8,36,9.51,1.6575,excellent,No,condo,gas,west
437753.07,1859.5,6485.4,57,4.56,5.1204,fair,No,condo,gas,south
388412.49,1665.2,5133.6,32,4.76,1.7229,good,No,townhouse,gas,north
257759.78,1554.6,6558.1,107,14.33,1.9767,good,No,single_family,gas,west
523697.07,1679,3128.5,58,6.97,3.6749,fair,No,single_family,gas,west
430362.12,1644.7,5772.1,94,10.65,3.7907,good,No,townhouse,gas,east
490528.58,1868.2,6287.8,10,4.28,2.4644,excellent,No,single_family,electric,south
420030.7,1864.2,6359.6,67,7.77,3.4457,good,No,single_family,gas,south
448149.93,1801.2,6396.3,81,6.65,3.5945,good,No,townhouse,gas,west
535867.84,1974.8,6845.6,67,5.3,3.4717,good,No,townhouse,electric,south
463498.04,2276.3,8198.6,112,12.62,2.5145,poor,No,single_family,gas,west
481597.76,2179.8,9186.3,97,2.44,3.6063,fair,No,condo,electric,north
378368.28,1206,5375.6,92,9.2,4.6876,good,No,condo,gas,east
274430.48,778.4,3992,87,6.58,1.5294,poor,No,condo,gas,south
529329.92,2173.7,4394.9,21,9.66,1.9919,excellent,No,single_family,oil,south
396315.35,1253.2,5782,65,6.63,3.0327,good,No,condo,electric,east
336906.25,1710.1,6120.2,43,11.47,1.7325,excellent,No,condo,gas,north
465569.36,1332,5075,5,4.24,0.8359,good,No,townhouse,electric,north
340638.72,1079.2,3759.7,41,12.63,4.3117,excellent,No,condo,gas,north
456791.19,2016.6,5859.7,24,7.88,0.3255,good,No,condo,gas,north
393167.17,2103.7,7453.6,118,2.69,2.5171,good,No,single_family,gas,north
379184.03,1569.4,8487.6,56,10.72,3.9107,excellent,No,condo,gas,west
278580.41,763.6,5606.4,84,7.2,3.32,good,Yes,single_family,gas,south
474053.86,1581.5,5967.5,54,1.17,2.5353,poor,No,townhouse,electric,south
594714.55,1956.7,4683.3,15,9.33,1.6831,good,No,single_family,electric,south
316805.93,1208.4,6921.4,94,12.03,3.4126,excellent,No,single_family,gas,west
411786.27,1873.3,4878.9,13,13.13,1.8139,good,No,townhouse,gas,east
468370.4,1793.9,8432.8,38,6.49,3.3191,good,No,single_family,electric,north
445697.54,2031.7,2535.3,27,8.58,3.1691,good,No,townhouse,gas,east
427451.07,1847.8,6100.9,95,8.2,3.1812,excellent,No,single_family,gas,north
414074.62,1410.8,7752.8,91,13.96,2.2316,poor,Yes,townhouse,electric,north
580859.44,2278.6,7459.6,50,4.76,5.442,good,No,single_family,gas,east
381794.14,1736.6,13732.6,118,6.14,3.4298,fair,No,single_family,gas,south
512287.43,1789.1,7874.5,48,4.66,2.6655,good,No,single_family,electric,west
423628.13,1426.7,4489.9,8,2.2,3.3171,good,No,single_family,electric,east
288489.27,1622.7,6761.3,57,8.99,2.0706,fair,Yes,townhouse,gas,south
311550.06,1446.1,2559.4,44,14.41,2.5364,fair,No,single_family,oil,north
494614.94,1730.8,6798.5,21,7.21,5.8703,good,No,single_family,gas,south
653090.35,2484.7,4917.4,31,4.47,2.0791,fair,No,single_family,electric,north
447801.9,1251.2,9288.5,68,8.75,2.9067,fair,No,townhouse,oil,north
336688.18,1154.6,5626.1,86,10.36,2.4527,excellent,No,single_family,gas,south
625410.51,2388.5,6708.1,68,7.37,1.7524,good,No,townhouse,gas,north
460255.6,1716.3,5411.1,41,13.61,3.5053,good,No,single_family,gas,west
486507.87,1532.4,11347.1,52,4.75,3.0438,excellent,No,condo,electric,south
556276.94,2216,6196.9,95,6.85,4.0932,fair,No,townhouse,gas,east
443602.12,1557.8,11581.4,58,9.18,3.9727,good,No,single_family,electric,north
614582.58,2530.4,9035.4,73,9.57,4.0808,good,No,condo,electric,north
488449.99,2071.2,8205.2,38,8.19,1.8982,good,No,single_family,gas,west
366445.45,1604.8,7921.8,14,2.89,3.7692,excellent,No,single_family,gas,west
576500.89,2662.9,7984.5,70,17.35,3.7983,excellent,No,condo,gas,east
460633.06,1557.7,2180.8,28,7.06,1.7747,good,No,townhouse,gas,north
418774.43,2096.8,6302.8,110,8.44,2.6177,fair,Yes,single_family,electric,east
457995.75,1919.7,9112.9,2,10.47,1.2527,poor,No,condo,electric,east
540252.24,2320.7,6877.8,82,5.45,3.8035,good,No,single_family,electric,north
626383.33,2424.6,3487,9,8.23,3.798,fair,No,single_family,gas,east
470506.44,1812.8,6869,91,5.29,4.7164,good,No,townhouse,gas,east
381401.8,1498.6,11260.3,28,9.66,2.7254,good,No,condo,electric,west
443364.23,1984,10117.2,78,6.9,3.5418,poor,Yes,townhouse,oil,west
454922.59,1528.9,6845,34,9.07,4.1853,excellent,No,single_family,electric,east
666272.34,2605.4,9378.6,5,3.81,2.0953,fair,No,townhouse,gas,north
575504.93,1854.6,6083.7,11,4.68,1.9128,good,No,condo,gas,west
398258.44,1653.9,2740.3,110,2.54,2.1325,good,No,single_family,electric,east
535734.99,1873.9,4688.8,37,5.16,2.5808,good,No,single_family,gas,south
403172.21,1261.1,10907.2,76,0.5,1.9553,good,No,townhouse,gas,south
338180.86,1411.4,6315,92,6.77,2.1842,poor,No,townhouse,gas,east
628094.97,2280.2,6391.5,18,5.86,4.0571,good,No,single_family,gas,south
351086.83,1537.2,6250.4,66,8.6,2.8844,good,No,single_family,electric,west
435982.15,1381.2,11760.3,7,8.18,3.368,excellent,No,single_family,gas,north
529916.71,2014.7,11064.9,7,13.03,2.3391,good,No,single_family,oil,east
445345.85,2274.3,12547,118,18.38,2.2604,good,No,single_family,electric,west
509578.48,2087.6,6602.4,83,12.55,3.3427,good,No,single_family,electric,north
572747.41,2198.4,7739.1,46,6.19,3.1513,excellent,No,single_family,oil,south
478610.59,1497.3,3208.4,3,6.03,3.9336,fair,No,single_family,electric,south
357852.63,1231.3,10692.3,50,11.47,4.5619,good,No,single_family,gas,south
662123.98,2400.5,4080.6,84,1.27,2.1703,good,No,townhouse,gas,south
508483.36,1670.9,7541.9,66,6.74,4.0334,good,No,townhouse,gas,west
500724.26,1699.7,4256.7,44,7.05,1.7042,fair,No,single_family,gas,west
602989.54,2331.3,5527.8,7,10.34,5.4885,good,No,townhouse,electric,north
430545.29,2022.5,4906.8,86,10.46,2.0564,fair,No,single_family,electric,east
